"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260508","3호선","무악재","5126","4869","20260511"
"20260508","2호선","문래","27289","28520","20260511"
"20260508","경의선","문산","6876","6936","20260511"
"20260508","8호선","문정","27578","28670","20260511"
"20260508","분당선","미금","18372","19277","20260511"
"20260508","5호선","미사","22328","23145","20260511"
"20260508","4호선","미아(서울사이버대학)","20085","19426","20260511"
"20260508","4호선","미아사거리","31128","31424","20260511"
"20260508","안산선","반월","5392","5273","20260511"
"20260508","7호선","반포","8710","8198","20260511"
"20260508","5호선","발산","28848","30215","20260511"
"20260508","2호선","방배","21156","21636","20260511"
"20260508","5호선","방이","8721","9081","20260511"
"20260508","경원선","방학","11892","11839","20260511"
"20260508","5호선","방화","8560","8095","20260511"
"20260508","장항선","배방","1679","1689","20260511"
"20260508","경의선","백마","9211","9168","20260511"
"20260508","일산선","백석","12107","12549","20260511"
"20260508","경춘선","백양리","91","78","20260511"
"20260508","경인선","백운","8407","8129","20260511"
"20260508","6호선","버티고개","2748","2734","20260511"
"20260508","과천선","범계","37922","39245","20260511"
"20260508","경춘선","별내","3236","2935","20260511"
"20260508","경부선","병점","19501","20053","20260511"
"20260508","신림선","보라매","5765","5134","20260511"
"20260508","7호선","보라매","8287","8645","20260511"
"20260508","신림선","보라매공원","3016","3325","20260511"
"20260508","신림선","보라매병원","9336","9531","20260511"
"20260508","우이신설선","보문","2143","2108","20260511"
"20260508","6호선","보문","10228","9336","20260511"
"20260508","경원선","보산","2137","1743","20260511"
"20260508","분당선","보정","2979","2736","20260511"
"20260508","8호선","복정","12155","10164","20260511"
"20260508","장항선","봉명","1661","1597","20260511"
"20260508","9호선2~3단계","봉은사","29697","31736","20260511"
"20260508","2호선","봉천","28636","26518","20260511"
"20260508","6호선","봉화산(서울의료원)","10191","9481","20260511"
"20260508","경인선","부개","10221","9410","20260511"
"20260508","경강선","부발","3154","2884","20260511"
"20260508","경인선","부천","37677","38112","20260511"
"20260508","서해선","부천종합운동장","3664","3179","20260511"
"20260508","경인선","부평","33527","36899","20260511"
"20260508","우이신설선","북한산보국문","7771","6928","20260511"
"20260508","우이신설선","북한산우이","3473","3285","20260511"
"20260508","3호선","불광","18945","20088","20260511"
"20260508","6호선","불광","5422","5215","20260511"
"20260508","4호선","불암산","11704","10072","20260511"
"20260508","7호선","사가정","19336","19659","20260511"
"20260508","4호선","사당","30661","26693","20260511"
"20260508","2호선","사당","48669","53975","20260511"
"20260508","경춘선","사릉","2523","2450","20260511"
"20260508","수인선","사리","6632","5720","20260511"
"20260508","9호선","사평","4958","4735","20260511"
"20260508","안산선","산본","20752","22941","20260511"
"20260508","8호선","산성","7441","7610","20260511"
"20260508","4호선","삼각지(전쟁기념관)","7446","9060","20260511"
"20260508","6호선","삼각지(전쟁기념관)","9655","8324","20260511"
"20260508","경강선","삼동","2862","2717","20260511"
"20260508","2호선","삼성(무역센터)","69692","68763","20260511"
"20260508","9호선2~3단계","삼성중앙","9848","10196","20260511"
"20260508","일산선","삼송","24616","24043","20260511"
"20260508","우이신설선","삼양","2968","3147","20260511"
"20260508","우이신설선","삼양사거리","3245","3215","20260511"
"20260508","9호선2~3단계","삼전","10124","9321","20260511"
"20260508","분당선","상갈","7080","6548","20260511"
"20260508","4호선","상계","23235","22074","20260511"
"20260508","7호선","상도","16001","14875","20260511"
"20260508","안산선","상록수","18722","18846","20260511"
"20260508","7호선","상봉","22202","21794","20260511"
"20260508","중앙선","상봉","7482","7218","20260511"
"20260508","6호선","상수","13103","14577","20260511"
"20260508","2호선","상왕십리","17341","16886","20260511"
"20260508","6호선","상월곡(한국과학기술연구원)","8111","7329","20260511"
"20260508","5호선","상일동","17796","16972","20260511"
"20260508","경춘선","상천","304","469","20260511"
"20260508","6호선","새절(신사)","15103","14175","20260511"
"20260508","9호선","샛강","8170","8274","20260511"
"20260508","신림선","샛강","3732","4378","20260511"
"20260508","경의선","서강대","3025","2858","20260511"
"20260508","5호선","서대문","23407","23632","20260511"
"20260508","경부선","서동탄","1792","1625","20260511"
"20260508","경원선","서빙고","2553","2417","20260511"
"20260508","신림선","서울대벤처타운","11931","10815","20260511"
"20260508","2호선","서울대입구(관악구청)","57257","53103","20260511"
"20260508","분당선","서울숲","18837","19512","20260511"
"20260508","1호선","서울역","90969","92977","20260511"
"20260508","공항철도 1호선","서울역","15769","14279","20260511"
"20260508","경의선","서울역","4318","5512","20260511"
"20260508","경부선","서울역","12585","4679","20260511"
"20260508","4호선","서울역","16043","26150","20260511"
"20260508","신림선","서울지방병무청","3734","4031","20260511"
"20260508","신림선","서원","4165","3434","20260511"
"20260508","경부선","서정리","11614","9981","20260511"
"20260508","2호선","서초","25699","24454","20260511"
"20260508","분당선","서현","28652","29283","20260511"
"20260508","경원선","석계","9025","9644","20260511"
"20260508","6호선","석계","15038","15263","20260511"
"20260508","경부선","석수","9600","8869","20260511"
"20260508","8호선","석촌","10638","12066","20260511"
"20260508","9호선2~3단계","석촌","11864","10874","20260511"
"20260508","9호선2~3단계","석촌고분","8894","8569","20260511"
"20260508","분당선","선릉","14957","22361","20260511"
"20260508","2호선","선릉","67338","58674","20260511"
"20260508","과천선","선바위","9454","8160","20260511"
"20260508","9호선","선유도","11518","10454","20260511"
"20260508","9호선2~3단계","선정릉","12535","13485","20260511"
"20260508","분당선","선정릉","8681","8798","20260511"
"20260508","경부선","성균관대","20199","19262","20260511"
"20260508","경강선","성남","1613","1392","20260511"
"20260508","2호선","성수","63946","67276","20260511"
"20260508","우이신설선","성신여대입구(돈암)","4608","4865","20260511"
"20260508","4호선","성신여대입구(돈암)","28000","26769","20260511"
"20260508","경부선","성환","5807","5018","20260511"
"20260508","경부선","세류","4519","4027","20260511"
"20260508","경부선","세마","4299","4142","20260511"
"20260508","경강선","세종대왕릉","434","446","20260511"
"20260508","수인선","소래포구","6339","6004","20260511"
"20260508","경인선","소사","9504","9110","20260511"
"20260508","경원선","소요산","2117","2206","20260511"
"20260508","우이신설선","솔밭공원","3116","2948","20260511"
"20260508","우이신설선","솔샘","7106","6618","20260511"
"20260508","경인선","송내","29945","30129","20260511"
"20260508","수인선","송도","3232","2910","20260511"
"20260508","5호선","송정","7353","7122","20260511"
"20260508","경부선","송탄","5568","5275","20260511"
"20260508","8호선","송파","12776","12417","20260511"
"20260508","9호선2~3단계","송파나루","6952","7468","20260511"
"20260508","분당선","수내","14872","14999","20260511"
"20260508","7호선","수락산","15167","15310","20260511"
"20260508","안산선","수리산","5031","4002","20260511"
"20260508","경의선","수색","3806","3925","20260511"
"20260508","분당선","수서","20828","23073","20260511"
"20260508","3호선","수서","22282","22010","20260511"
"20260508","분당선","수원","9646","9105","20260511"
"20260508","경부선","수원","46204","50048","20260511"
"20260508","분당선","수원시청","16936","18761","20260511"
"20260508","4호선","수유(강북구청)","40740","41513","20260511"
"20260508","8호선","수진","6681","6049","20260511"
"20260508","4호선","숙대입구(갈월)","18157","18037","20260511"
"20260508","7호선","숭실대입구(살피재)","18452","17618","20260511"
"20260508","수인선","숭의","5746","5124","20260511"
"20260508","1호선","시청","31699","32007","20260511"
"20260508","2호선","시청","31999","30171","20260511"
"20260508","분당선","신갈","5813","5720","20260511"
"20260508","5호선","신금호","7792","8132","20260511"
"20260508","5호선","신길","5897","5794","20260511"
"20260508","경부선","신길","10447","9056","20260511"
"20260508","안산선","신길온천","2515","2358","20260511"
"20260508","경춘선","신내","3743","3466","20260511"
"20260508","9호선","신논현","37144","38056","20260511"
"20260508","2호선","신답","2040","2301","20260511"
"20260508","6호선","신당","10003","9553","20260511"
"20260508","2호선","신당","17916","18462","20260511"
"20260508","2호선","신대방","28757","27216","20260511"
"20260508","7호선","신대방삼거리","18350","17394","20260511"
"20260508","경부선","신도림","4542","5062","20260511"
"20260508","2호선","신도림","56789","54048","20260511"
"20260508","경강선","신둔도예촌","2100","1736","20260511"
"20260508","신림선","신림","2604","3222","20260511"
"20260508","2호선","신림","64519","62979","20260511"
"20260508","9호선","신목동","5923","5255","20260511"
"20260508","9호선","신반포","6174","5919","20260511"
"20260508","9호선","신방화","8407","7911","20260511"
"20260508","3호선","신사","31205","32624","20260511"
"20260508","2호선","신설동","4726","4435","20260511"
"20260508","1호선","신설동","17626","16641","20260511"
"20260508","우이신설선","신설동","3083","2813","20260511"
"20260508","4호선","신용산","25830","28364","20260511"
"20260508","중앙선","신원","200","204","20260511"
"20260508","경원선","신이문","10310","9322","20260511"
"20260508","5호선","신정(은행정)","16542","13621","20260511"
"20260508","2호선","신정네거리","12122","12556","20260511"
"20260508","장항선","신창(순천향대)","4087","2238","20260511"
"20260508","경의선","신촌","1324","1581","20260511"
"20260508","2호선","신촌","45584","45326","20260511"
"20260508","수인선","신포","2266","2449","20260511"
"20260508","7호선","신풍","14105","13263","20260511"
"20260508","8호선","신흥","6433","6450","20260511"
"20260508","4호선","쌍문","35259","32833","20260511"
"20260508","장항선","쌍용(나사렛대)","3517","3152","20260511"
